airbnb_listing_id,ad_name,bairro,listing_type,number_of_bedrooms,number_of_bathrooms,number_of_guests,adr_mediano,adr_medio,n_diarias_observadas,number_of_reviews,star_rating,guest_satisfaction_overall,is_superhost,is_professional
681139047695558927,"Itapema-SC, 350 metros do mar, ótima localização",Não identificado,apartamento,2,2.0,4,219.0,229.46808510638297,47.0,22,4.730000019073486,4,False,False
45456914,*Itapema* Ótima localização P/Família* Completo*,Não identificado,apartamento,3,2.0,6,,,,0,,0,False,False
37347085,"Lindo apartamento, na quadra da praia!",Meia Praia,apartamento,3,2.0,6,492.0,492.7219917012448,241.0,41,4.710000038146973,4,False,False
39837626,Magnifico apartamento no centro de Meia Praia!!,Meia Praia,apartamento,3,3.0,6,430.0,461.95652173913044,23.0,22,5.0,5,False,False
1305912340453612514,Excelente Oportunidade em Meia Praia,Meia Praia,apartamento,3,2.0,6,,,,2,5.0,5,False,False
863830918159371125,Nilmare Apart Hotel - Apto Mirante das Águas - 8,Não identificado,apartamento,3,1.0,6,306.0,329.46268656716416,67.0,44,4.730000019073486,4,True,True
1252753408221770788,"4 Quartos, 2 vagas, Vista mar e ótima localização!",Não identificado,apartamento,4,2.0,11,,,,3,5.0,5,True,True
13522176,"Cobertura frente mar, vista LINDA de toda a orla.",Meia Praia,apartamento,5,6.0,15,1725.0,1736.111111111111,9.0,144,4.829999923706055,4,False,False
21397811,Apto prédio à beira mar no centro de meia praia,Meia Praia,apartamento,3,2.0,8,600.0,710.9806302702702,185.0,19,4.889999866485596,4,False,False
950059146531590785,Apartamento em Itapema - SC,Não identificado,apartamento,2,2.0,5,397.0,469.05882352941177,17.0,8,4.880000114440918,4,False,False
1292976440894819617,Apartamento em meia praia,Meia Praia,apartamento,3,2.0,8,,,,3,5.0,5,False,False
39989789,"Apto  Amplo e Confortável, Próximo à Praia Central",Não identificado,apartamento,3,3.0,6,,,,1,5.0,5,False,False
1310200744046984553,Achei Itapema AP lateral mar 2Q Place D'France,Não identificado,apartamento,2,2.0,6,,,,2,5.0,5,True,True
767407262472265686,"PÉ NA AREIA, Prédio frente mar",Não identificado,apartamento,3,2.0,8,800.0,788.1208984455959,193.0,16,5.0,5,True,False
53581602,Ap Ana e Dille em Itapema SC,Não identificado,apartamento,3,2.0,8,500.0,528.1256830601093,183.0,6,5.0,5,False,False
41556526,Apto  itapema excelente localização  600m da praia,Não identificado,apartamento,0,2.0,5,,,,13,4.849999904632568,4,False,False
1270320558298150233,Cobertura  Duplex Orla da Praia,Meia Praia,apartamento,4,4.0,10,,,,0,,0,False,False
1272538182016914519,Pertinho do MAR e de TUDO.,Centro,apartamento,2,2.0,6,,,,1,5.0,5,False,False
1319557868224326182,Res. Michelangelo Itapema,Não identificado,apartamento,2,2.0,5,,,,1,5.0,5,False,False
774835101488402035,Alto padrão 4 quartos prox mar,Não identificado,apartamento,4,3.0,9,,,,2,5.0,5,False,True
979822999058425359,Um passo de tudo.! 100 metros do MAR!,Meia Praia,apartamento,2,2.0,6,,,,7,4.710000038146973,4,False,False
1262982199583014782,Apto a apenas 280m da Praia em Itapema MHF0508,Centro,apartamento,2,1.0,6,703.3333,754.6294416243654,197.0,9,4.670000076293945,4,False,True
15706749,Apartamento Próximo à Praia,Não identificado,apartamento,2,2.0,6,,,,42,4.829999923706055,4,False,False
37989675,Apartamento 02 dormitórios em Meia Praia - Itapema,Meia Praia,apartamento,2,2.0,6,400.0,418.4761904761905,63.0,20,4.849999904632568,4,True,False
1318157437821801284,"Alto padrão, pé na areia e vista mar - Meia Praia.",Meia Praia,apartamento,3,3.0,6,,,,0,,0,False,False
832123000813215722,Flat Meia Praia Ideal para Família - 704,Meia Praia,apartamento,0,1.0,4,490.0,518.5904977375566,221.0,13,4.849999904632568,4,True,False
821346339368769003,Casa da Figueira Itapema,Não identificado,casa,5,5.0,16,,,,7,5.0,5,False,False
1056566030515743391,Frente Mar Itapema 3 dormitórios linda vista,Não identificado,apartamento,4,2.0,9,,,,0,,0,False,False
1076774325481778005,Cobertura frente mar,Não identificado,apartamento,3,2.0,8,,,,1,5.0,5,False,False
1288588610295836762,Alugo apartamento temporada,Não identificado,apartamento,2,1.0,5,,,,0,,0,False,False
1267332355220608617,Apto NOVO 2 suítes Meia Praia,Meia Praia,apartamento,2,2.0,5,699.0,668.5797101449275,69.0,1,5.0,5,False,False
1286868505765445574,casa na praia,Não identificado,casa,1,1.0,4,,,,2,5.0,5,False,False
873904497165304605,Prédio frente mar em Itapema/SC Ref. 75,Não identificado,apartamento,2,2.0,4,,,,2,5.0,5,False,False
37744392,"Apto bem localizado, 3 quartos, Meia Praia-Itapema",Meia Praia,apartamento,3,2.0,6,680.0,720.9746835443038,79.0,10,5.0,5,False,False
828238115992749496,"Frente ao Shopping e Supermercado Kock, vista mar",Não identificado,apartamento,3,3.0,8,,,,0,,0,False,True
1272260793182499350,Apto com 2 suítes e vista mar,Não identificado,apartamento,2,0.0,5,582.0,569.5251853333333,45.0,2,5.0,5,False,False
41548025,"Alugo apartamento em Itapema 
Meia Praia..",Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
1254392084331548457,Apartamento 4 Dormitórios  na  Meia Praia,Meia Praia,apartamento,4,4.0,10,,,,0,,0,False,False
41235599,Apartamento Beira Mar em Meia Praia Itapema - SC,Meia Praia,apartamento,3,2.0,6,,,,6,4.829999923706055,4,False,False
836385234465202348,Apto 3 Suítes para famílias com vista para o mar,Meia Praia,apartamento,3,4.0,7,845.0,1018.5625,96.0,16,5.0,5,True,True
1015891835742611992,Suíte frente mar com garagem,Não identificado,outros,1,1.0,2,,,,0,,0,False,False
1281447974687781532,Itapema meia praia 3 suítes - alto padrão,Meia Praia,apartamento,0,0.0,8,,,,1,5.0,5,False,False
1242302594456760963,Apartamento Conforto,Não identificado,apartamento,3,3.0,8,,,,2,5.0,5,True,False
1096373335316071895,Apartamento 502 Ed. Millenium,Meia Praia,apartamento,3,3.0,8,,,,4,4.5,4,False,False
989345231542781584,Até 16 Hóspedes Vista Mar,Meia Praia,apartamento,6,4.0,16,,,,1,5.0,5,False,True
725287076784390348,Apto Pertinho do Mar,Não identificado,apartamento,2,2.0,5,,,,9,5.0,5,False,False
1302385137743714245,"Quadra do Mar, em Meia Praia",Meia Praia,apartamento,2,1.0,6,,,,0,,0,False,False
860109707700434700,Aluguel verão quadra mar 3 suítes Meia Praia 143,Meia Praia,apartamento,3,3.0,8,,,,0,,0,True,False
53603293,Apartamento mobiliado,Não identificado,apartamento,2,2.0,5,,,,2,5.0,5,False,False
734991572208138176,S2 - Linda kit net a 150 metros da praia central,Centro,apartamento,1,1.0,3,280.0,277.9759036144578,83.0,40,4.949999809265137,4,True,False
39133572,Família Coelho,Não identificado,apartamento,2,2.0,6,,,,0,,0,False,False
54067163,apto muito aconchegante a 100 metros da praia,Não identificado,apartamento,1,1.0,4,,,,53,4.849999904632568,4,False,False
944199836585616806,Disponível Réveillon 2024/2025,Meia Praia,apartamento,2,2.0,4,,,,1,5.0,5,False,False
1079020200354869279,"Apartamento 300m da praia, mínimo 4 diárias",Não identificado,apartamento,2,2.0,5,,,,0,,0,False,False
1319052943695390684,Apartamento completo em Itapema,Não identificado,apartamento,3,2.0,6,,,,0,,0,False,False
1205971101659299009,Apartamento Novo - próximo ao Mar,Meia Praia,apartamento,3,2.0,6,,,,0,,0,False,False
1277433462144327255,Ap 02 dorm. Meia Praia - R 292,Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
47558531,Apto 3 quartos -Ar / vista mar / WI-FI/40 m praia,Não identificado,apartamento,3,2.0,9,895.2,783.0381753138075,239.0,68,4.929999828338623,4,True,False
1231258846701164070,"Apartamento 2 quartos em Itapema!
Novíssimo!",Não identificado,apartamento,2,2.0,4,,,,4,5.0,5,False,False
1219597802580113056,Apto elegante a 280m da Praia em Itapema MHF0801,Centro,apartamento,1,1.0,4,607.0,602.279232460733,191.0,6,4.829999923706055,4,False,True
857423070522811614,Apartamento na meia praia 90 m do mar,Meia Praia,apartamento,2,1.0,6,,,,2,5.0,5,True,False
31141252,Apartamento em Meia Praia com vista para o Mar,Meia Praia,apartamento,2,2.0,5,300.0,402.63157894736844,38.0,84,4.960000038146973,4,True,False
9020559,"01 Suíte + 02 Dormitórios, Ed. Frente Mar! [405]",Meia Praia,apartamento,3,2.0,7,,,,16,4.75,4,False,False
1294927813283467468,Cobertura Frente Praia,Não identificado,apartamento,3,3.0,6,,,,0,,0,False,False
950071725057458527,"Quarto na Meia Praia 2, Itapema",Meia Praia,outros,1,1.0,2,,,,2,5.0,5,True,False
46732171,Ampla sacada e ótima localização em Meia Praia,Meia Praia,apartamento,3,2.0,8,,,,1,5.0,5,False,False
52874992,LINDO APTO COM 5 SUÍTES A POUCOS METROS DO MAR!!,Meia Praia,apartamento,5,5.0,12,,,,3,4.670000076293945,4,False,False
1272513450174682572,Apto na quadra do mar em Meia Praia!,Meia Praia,apartamento,2,1.0,6,,,,0,,0,False,False
1315135179041078348,Apartamento Luxo Vista Mar,Centro,apartamento,4,4.0,8,,,,0,,0,False,False
1298771012972286379,Apartamento novo Itapema,Não identificado,apartamento,2,2.0,6,,,,2,5.0,5,False,False
739663897909156017,Um cantinho aconchegante a 200m da praia!,Meia Praia,apartamento,2,2.0,5,800.0,720.8333333333334,72.0,14,4.929999828338623,4,False,False
1314469487970224033,"Exclusivo!Amplo 230m², a 30m da Praia Itapema!0442",Não identificado,apartamento,4,4.0,8,,,,0,,0,False,False
40449599,Incrível apto 125m² ótima localização - Meia Praia,Meia Praia,apartamento,3,3.0,8,537.0,590.4106145251396,179.0,34,4.849999904632568,4,True,False
942057172413556286,Quarto disponível apenas para mulheres,Não identificado,outros,1,1.0,1,100.0,100.0,39.0,14,5.0,5,False,False
995658810433202014,Apartamento - Férias na Praia,Meia Praia,apartamento,2,2.0,6,,,,1,5.0,5,False,False
682678593442961196,Apartamento aconchegante em centro de Meia Praia,Meia Praia,casa,3,3.0,10,,,,5,4.199999809265137,4,False,False
1286885346606821954,Apartamento Temporada Itapema-SC,Não identificado,apartamento,2,2.0,6,,,,1,5.0,5,False,False
1310205478580856656,Suíte réveillon meia praia,Meia Praia,outros,1,1.0,4,,,,0,,0,False,False
47032923,Apartamento em Itapema SC - DISPONÍVEL NATAL E ANO,Não identificado,apartamento,3,2.0,7,,,,0,,0,False,False
36908385,Apartamento 3 suítes próximo a praia,Meia Praia,apartamento,3,3.0,7,455.0,650.016129032258,62.0,22,4.820000171661377,4,True,True
630326155301078742,APTO MEIA PRAIA - 100m do MAR - 6 pessoas!,Meia Praia,apartamento,2,2.0,6,350.0,366.2162162162162,37.0,17,4.880000114440918,4,False,False
1298521696353871732,Suíte tamanho Família & Casal,Não identificado,outros,1,1.0,2,,,,1,5.0,5,False,False
777535236265957213,Apto Quadra Mar 04 Dormitórios,Não identificado,apartamento,4,4.0,8,,,,0,,0,False,
30314062,Apt Inteiro para temporada em Itapema,Não identificado,apartamento,2,1.0,6,,,,7,4.860000133514404,4,False,False
1269556442442986416,Apartamento Meia praia,Meia Praia,apartamento,2,2.0,4,,,,1,5.0,5,False,False
1045645052596927627,"3 Suítes, 2 Vagas Perto da Praia",Não identificado,apartamento,3,3.0,7,,,,0,,0,False,False
1193018470753061448,Frente Mar Rua 227 Top,Não identificado,apartamento,3,2.0,9,,,,0,,0,False,True
734169053874890548,Apartamento Itapema Meia Praia,Meia Praia,apartamento,3,2.0,8,,,,14,4.860000133514404,4,False,False
1315142436521613012,Solar das Acácias,Não identificado,apartamento,0,1.0,2,,,,0,,0,False,False
1257913840027045858,Apartamento Vista Maravilhosa,Não identificado,apartamento,3,3.0,9,,,,0,,0,False,False
52164313,Casa na praia aconchegante!,Centro,casa,1,1.0,3,,,,17,5.0,5,False,False
32965564,Apto três dormitórios com acesso privativo pro mar,Centro,apartamento,3,2.0,10,,,,7,4.289999961853027,4,False,False
713617442222928787,Apartamento encantador em itapema,Não identificado,apartamento,3,3.0,6,,,,0,,0,False,False
797846744052893154,Viva leve,Não identificado,apartamento,2,1.0,4,,,,11,5.0,5,False,False
46704215,"256 Apartamento a 100 metros da praia,  Itapema",Meia Praia,apartamento,2,2.0,4,580.0,583.6955909090909,11.0,61,4.840000152587891,4,True,False
1044248176977498506,Apartamento amplo em meia praia,Meia Praia,apartamento,4,5.0,12,,,,2,5.0,5,False,False
30105402,Apartamento Exclusivo em  Itapema,Meia Praia,apartamento,3,2.0,8,900.0,802.254820661157,242.0,12,4.75,4,False,False
1028406443295552020,Casa da Piscina,Não identificado,casa,3,5.0,15,,,,3,5.0,5,False,False
1233994658216308874,Stúdio Moderno com Vista Mar! - MHFA1307,Centro,apartamento,1,1.0,3,377.0,410.6914893617021,141.0,16,4.380000114440918,4,False,True
1291614741660749995,"2° Quarto casal, quadra mar - Apto. compartilhado",Não identificado,outros,1,1.0,2,,,,1,5.0,5,False,False
1293681486580893323,Quarto Red 1.3 Hotel frente mar,Não identificado,hotel,2,0.0,3,,,,0,,0,False,False
1263128865886946817,Apto aconchegante 280m da Praia em Itapema MHF1707,Centro,apartamento,1,1.0,2,607.0,592.0514187234043,235.0,1,5.0,5,False,True
1308634466058625526,Apto 03 suítes Meia Praia,Meia Praia,apartamento,3,3.0,6,,,,0,,0,False,False
29370604,"Apartamento Próximo do mar Meia Praia, Itapema SC",Meia Praia,apartamento,1,1.0,4,,,,13,4.380000114440918,4,False,False
1062164172340136948,Lindo sobrado praia de Itapema,Não identificado,casa,3,2.0,7,,,,0,,0,False,False
41026763,Apartamento 500m da praia.,Não identificado,apartamento,2,1.0,5,,,,18,4.78000020980835,4,False,False
47232230,Frente mar maravilhoso,Não identificado,apartamento,3,2.0,6,903.0,934.2765957446809,47.0,20,4.949999809265137,4,True,False
1058044419435738817,Casa próximo a praia,Não identificado,casa,3,1.0,8,,,,6,4.670000076293945,4,False,False
1297992815191664316,"Apartamento no coração da Meia Praia, com 3 suítes",Meia Praia,apartamento,3,3.0,8,,,,0,,0,False,False
47325492,Apartamento alto padrão Meia Praia,Meia Praia,apartamento,3,3.0,8,630.2857,666.9348066371681,226.0,11,5.0,5,False,False
1264729892004302735,Excelente ap Centro de Itapema,Centro,apartamento,1,2.0,4,450.0,455.84,35.0,0,,0,False,False
830480761359896223,Apto no centro da Meia Praia!,Meia Praia,apartamento,3,2.0,7,,,,0,,0,False,
986230242316529308,456- Apartamento a 250m da praia em Itapema Meia P,Não identificado,hotel,2,2.0,6,,,,0,,0,False,True
787004119033122661,Casa Praia Itapema SC,Não identificado,casa,3,2.0,6,,,,0,,0,False,False
991105409368461151,5 Quartos Frente Mar Itapema,Meia Praia,apartamento,5,5.0,15,,,,1,5.0,5,False,False
32486859,Apartamento de Alto Padrão Meia Praia - Itapema,Meia Praia,apartamento,4,4.0,8,899.0,911.2829457364342,129.0,70,4.889999866485596,4,True,False
888259502963698996,Res. Infinity Tower Flat - 704,Meia Praia,apartamento,1,1.0,4,,,,3,4.329999923706055,4,False,False
1323287414300397947,Apartamento na quadra do mar.,Não identificado,apartamento,3,2.0,6,,,,0,,0,False,False
771783768080922720,Aluguel temporada 3 suítes quadra do mar (AL142),Meia Praia,apartamento,3,3.0,6,,,,3,4.670000076293945,4,True,False
22280693,Casa um dormitório próximo a  praia - Mar Doce Lar,Não identificado,apartamento,1,1.0,4,,,,172,4.849999904632568,4,True,False
1296405857054568096,Rua 277 Quadra mar,Não identificado,apartamento,1,1.0,10,,,,0,,0,True,False
15941269,"Apto Meia Praia - 3 quartos, 2 vagas garagem, 3 ar",Meia Praia,apartamento,3,2.0,8,,,,6,4.829999923706055,4,False,False
1218140952698517467,"""SuperHost""
Suíte cama de casal banheiro privativo",Não identificado,outros,0,1.0,1,,,,1,5.0,5,False,False
888404026062062224,FLAT Alto Padrão -Meia Praia/SC,Meia Praia,apartamento,1,1.0,4,,,,1,5.0,5,False,False
892145183207607661,Apartamento em Meia Praia,Meia Praia,apartamento,4,4.0,10,,,,2,5.0,5,False,False
53075699,Repouso da Mi em Meia Praia,Meia Praia,apartamento,2,1.0,4,,,,0,,0,False,False
38818200,Lindo apto 4 dormitórios em prédio frente mar!,Não identificado,apartamento,4,3.0,8,,,,0,,0,False,False
1314058711540768623,apto de verão,Não identificado,apartamento,2,1.0,4,,,,0,,0,False,False
1322818101907680074,Casa em Itapema,Não identificado,casa,2,1.0,10,,,,0,,0,False,False
684137520256598843,Apartamento Beira Mar em Itapema SC,Centro,apartamento,3,2.0,8,,,,0,,0,False,False
46942030,"Meia Praia, quadra mar c/ ar ótima localização.",Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,
1321078074691562865,Apartamento Meia Praia 3 suítes,Meia Praia,apartamento,3,4.0,7,,,,0,,0,False,False
656283634467375980,Apto encantador com hidromassagem,Meia Praia,casa,4,4.0,9,,,,0,,0,False,False
781285266903281162,Cobertura duplex quadra mar,Não identificado,apartamento,4,4.0,10,,,,0,,0,False,
1246438264226109093,Cobertura Meia Praia - Itapema,Meia Praia,apartamento,3,3.0,7,,,,0,,0,False,False
53973724,Apartamento Frente Mar Meia Praia,Meia Praia,apartamento,3,2.0,6,589.0,596.0146748427672,159.0,15,4.929999828338623,4,False,False
1288603393968480244,Apartamento Vista MAR R.220,Meia Praia,apartamento,2,1.0,6,,,,0,,0,False,False
1298708824500193290,"Grande, climatizado e quadra mar",Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
779104726998664227,"Apartamento 100m do mar, Meia Praia - Itapema",Meia Praia,apartamento,2,2.0,6,400.0,412.0,38.0,16,4.940000057220459,4,True,False
53063710,Casa aconchegante perto da praia em Itapema/SC,Não identificado,outros,2,2.0,10,,,,7,4.860000133514404,4,False,False
1244455209217128785,Quarto em AP Compartilhado 200m do mar,Meia Praia,outros,1,1.0,2,,,,1,5.0,5,False,False
784867761523378586,Apartamento,Meia Praia,apartamento,4,2.0,8,,,,0,,0,False,False
40342798,Excelente apartamento no centro de meia praia,Meia Praia,apartamento,3,3.0,6,700.0,656.1111111111111,216.0,14,5.0,5,False,False
1273421997466579072,Apto para descanso e praticidade,Não identificado,apartamento,3,3.0,6,,,,0,,0,False,False
32600458,Excelente apto beira mar- Itapema  -Meia Praia- SC,Meia Praia,apartamento,3,3.0,8,511.1111,590.5906664,125.0,31,4.900000095367432,4,True,False
1017546253134148389,"Apto de cobertura com 100m², Meia Praia- SC",Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
1291377995150928631,Diária apartamento Quadra mar,Não identificado,apartamento,4,2.0,8,,,,1,5.0,5,False,False
552912581186899747,Casa Aconchegante 150m do mar - Meia Praia/SC,Meia Praia,casa,7,3.0,16,1300.0,1260.0,49.0,19,5.0,5,False,False
46072703,Aluguel verão Meia Praia – 3 suítes *049,Meia Praia,apartamento,3,3.0,8,584.0,746.7916666666666,108.0,14,5.0,5,True,False
1267255743308437769,Casa econômica próxima a praia em Itapema!,Não identificado,casa,1,1.0,3,,,,0,,0,True,False
39600423,"3 Suítes, 2 Vagas, Sala climatizada,  Itapema/SC",Não identificado,apartamento,3,3.0,8,,,,2,5.0,5,False,False
41677540,"Apartamento amplo, bem localizado!
vista mar livre",Não identificado,apartamento,3,2.0,8,,,,2,5.0,5,False,False
1292788717849175855,AP Luxuoso 300m da praia,Não identificado,apartamento,3,4.0,8,,,,0,,0,False,False
1303525394628441748,Apartamento Novo e Moderno,Não identificado,apartamento,3,3.0,9,,,,1,5.0,5,False,False
27338096,Espetacular Apartamento,Não identificado,apartamento,3,3.0,8,1350.0,1383.6067415730338,89.0,12,5.0,5,False,False
1300836931154289279,Apartamento 3 quartos Itapema,Morretes,apartamento,3,1.0,8,,,,2,5.0,5,False,False
1232611334186837116,Apartamento com  piscina,Não identificado,apartamento,3,3.0,6,,,,0,,0,False,False
699448139972382147,"Casa de campo na praia, com piscina.
Em Itapema SC",Não identificado,casa,3,5.0,16,,,,0,,0,False,False
29510428,"3 quartos, wi-fi, próximo ao mar e shopping Russi!",Não identificado,apartamento,3,2.0,10,,,,18,5.0,5,True,False
676838365540390245,Apartamento 2 quartos em Meia-Praia a 100 m do mar,Meia Praia,apartamento,2,2.0,6,250.0,250.0,20.0,8,5.0,5,False,False
